codigo;nombre ;carrera;ingreso;promedio;;;;;
2691195;Juliana Morales;FISICA;1970;4,37;;;;;
1045990;Fernando Ramos;INGENIERIA DE PETROLEOS;1968;3,01;;;;;
2466320;Carolina Pérez;INGENIERIA METALURGICA;1975;4,73;;;;;
1637612;Valentina Pérez;GEOLOGIA;1960;4,96;;;;;
1969931;Juan Vega;HISTORIA Y ARCHIVISTICA;1988;2,73;;;;;
2310669;Daniela Flores;INGENIERIA MECANICA;2014;4,13;;;;;
2428395;Andrés Gutiérrez;INGENIERIA ELECTRICA;1987;4,35;;;;;
1784387;Simón Ramos;INGENIERIA MECANICA;1967;2,77;;;;;
2082221;Pedro Barrera;BIOLOGIA;1978;4,7;;;;;
1118006;Mario Carrasco;QUIMICA;1980;3,99;;;;;
2352357;Esteban Fernández;INGENIERIA CIVIL;1986;4,74;;;;;
1994053;Luisa Torres;TRABAJO SOCIAL;1976;3,71;;;;;
1347751;Julián Cruz;INGENIERIA DE PETROLEOS;2016;3,37;;;;;
2741786;Daniela Ramos;FISIOTERAPIA;1973;2,92;;;;;
2451099;Mario Ruiz;ENFERMERIA;1985;3,27;;;;;
2387219;Ricardo Barrera;INGENIERIA ELECTRICA;2022;4,7;;;;;
2648137;Lucía García;INGENIERIA DE SISTEMAS;1974;4,68;;;;;
1996731;Lorenzo Cabrera;MATEMATICAS;1997;4,44;;;;;
1889149;Jimena González;FILOSOFIA;1959;4,78;;;;;
2881622;Gabriela Cortés;INGENIERIA QUIMICA;1983;3,83;;;;;
1906422;Clara Delgado;NUTRICION Y DIETETICA;1986;3,67;;;;;
1559879;Carlos Maldonado;TRABAJO SOCIAL;2003;4,89;;;;;
1871178;Juan Hernández;FISIOTERAPIA;2016;3,6;;;;;
1679265;Simón Lara;FISICA;2006;4,29;;;;;
1614398;Sofía Torres;DERECHO;2014;3,15;;;;;
1464320;Marta Ortiz;HISTORIA Y ARCHIVISTICA;1998;4,81;;;;;
2049872;Mario Reyes;INGENIERIA DE SISTEMAS;1979;3,08;;;;;
2308576;Eduardo Maldonado;INGENIERIA DE SISTEMAS;1951;3,66;;;;;
2416643;Mario Castro;FISIOTERAPIA;2017;2,75;;;;;
2894329;Juan Lara;FILOSOFIA;1987;2,93;;;;;
1186991;Gabriela Suárez;LICENCIATURA EN MATEMATICAS;1994;4,55;;;;;
1071517;Adriana Martínez;INGENIERIA ELECTRICA;1984;4,89;;;;;
1043404;Clara González;BIOLOGIA;1965;3,51;;;;;
1802490;María Fernández;TRABAJO SOCIAL;1972;3,15;;;;;
1470509;Adriana Vargas;FISIOTERAPIA;1969;2,88;;;;;
1874851;Tomás Molina;LICENCIATURA EN MUSICA;1961;4,27;;;;;
1813979;Pablo Flores;LICENCIATURA EN MATEMATICAS;1976;4,06;;;;;
2978729;Juan Vargas;LICENCIATURA EN MUSICA;1979;4,74;;;;;
2193272;María Valdés;QUIMICA;1964;2,75;;;;;
2342777;Melissa López;LICENCIATURA EN ESPANOL Y LITERATURA;2005;4,54;;;;;
2656941;Adriana Medina;FILOSOFIA;2003;3,61;;;;;
2788728;Roberto Salas;FISIOTERAPIA;1987;3,75;;;;;
2413218;Emilio Vargas;INGENIERIA CIVIL;2023;3,05;;;;;
2122816;Carlos Soria;FILOSOFIA;2021;4,9;;;;;
2541739;Mario Vega;QUIMICA;1991;3,79;;;;;
2893913;Gustavo Torres;INGENIERIA METALURGICA;2016;3,87;;;;;
2962720;Isabella Martínez;TRABAJO SOCIAL;1957;3,87;;;;;
2852664;Clara Cruz;INGENIERIA INDUSTRIAL;1985;3,28;;;;;
2926068;Laura Gómez;MATEMATICAS;1998;2,74;;;;;
1859127;Lucía Cruz;ENFERMERIA;1952;3,89;;;;;
1589007;Sofía Fernández;INGENIERIA DE PETROLEOS;1955;3,57;;;;;
2031347;Raúl Miranda;MICROBIOLOGIA Y BIOANALISIS;2018;3,05;;;;;
1833279;Ana Vargas;INGENIERIA METALURGICA;1971;4,64;;;;;
2396558;José Reyes;INGENIERIA MECANICA;1955;4,66;;;;;
1342710;Pedro Carrasco;ENFERMERIA;2002;2,93;;;;;
1976289;Lorenzo Vega;INGENIERIA CIVIL;1955;3,47;;;;;
1001623;Melissa Bautista;ECONOMIA;2017;4,09;;;;;
2828479;Isabella López;BIOLOGIA;1985;4,14;;;;;
1498507;María Gutiérrez;DERECHO;1956;4,01;;;;;
2303486;José Cabrera;DISEÑO INDUSTRIAL;2017;4,76;;;;;
1284532;Diego Ortiz;MEDICINA;2020;3,75;;;;;
1021344;Alejandro Ortiz;ECONOMIA;1995;4,28;;;;;
2749132;Julián Vargas;MICROBIOLOGIA Y BIOANALISIS;1977;4,46;;;;;
1655319;Lucas Morales;MICROBIOLOGIA Y BIOANALISIS;2004;3,31;;;;;
1031303;Simón Romero;DERECHO;1977;3,02;;;;;
2160408;Gustavo Navarro;INGENIERIA ELECTRICA;1994;4,25;;;;;
2068666;Julián Ponce;INGENIERIA QUIMICA;1966;2,71;;;;;
2279678;Gustavo Salas;ECONOMIA;1965;3,49;;;;;
1910842;Adriana Ibarra;INGENIERIA ELECTRICA;2016;3,74;;;;;
2629420;Roberto Miranda;INGENIERIA DE SISTEMAS;2022;4,07;;;;;
2373369;José Hernández;DERECHO;1950;4,87;;;;;
2083171;Lorenzo Ibarra;NUTRICION Y DIETETICA;1990;3,78;;;;;
1304421;Lorenzo Torres;MATEMATICAS;1959;2,85;;;;;
2256800;Lorenzo Fernández;INGENIERIA MECANICA;1984;3,26;;;;;
2177958;Pablo González;INGENIERIA MECANICA;1953;3,52;;;;;
2090848;Federico García;BIOLOGIA;1968;3,65;;;;;
2198277;Natalia Valenzuela;INGENIERIA MECANICA;1957;3,01;;;;;
1337423;José González;INGENIERIA QUIMICA;1975;3,19;;;;;
1913923;Lorenzo Pérez;MICROBIOLOGIA Y BIOANALISIS;1974;5;;;;;
1208975;María Villalobos;ENFERMERIA;1968;2,93;;;;;
1949453;Catalina Acosta;INGENIERIA ELECTRONICA;1989;2,92;;;;;
2982546;Clara Díaz;LICENCIATURA EN ESPANOL Y LITERATURA;2015;2,93;;;;;
1967555;Laura Torres;ENFERMERIA;1959;2,86;;;;;
1365126;Ricardo Vargas;BIOLOGIA;1975;2,76;;;;;
1055015;Gabriela Reyes;ENFERMERIA;2005;4,42;;;;;
1341445;Juliana Flores;LICENCIATURA EN MUSICA;1981;3,37;;;;;
1371416;Raúl Rodríguez;ENFERMERIA;2004;4,1;;;;;
2613498;Lorenzo Vega;INGENIERIA ELECTRONICA;1977;3,93;;;;;
1484441;Daniela Rodríguez;FISICA;1972;4,29;;;;;
2638365;Ana Núñez;MATEMATICAS;2012;4,88;;;;;
1363121;Tomás Soria;MEDICINA;2022;3,96;;;;;
2330581;Carlos Carrasco;NUTRICION Y DIETETICA;1973;3,31;;;;;
2716683;Natalia Miranda;LICENCIATURA EN MUSICA;2022;3,37;;;;;
1877145;Verónica Reyes;INGENIERIA DE PETROLEOS;2004;3,33;;;;;
1682134;Verónica Ramírez;LICENCIATURA EN ESPANOL Y LITERATURA;1976;4,16;;;;;
2101847;Eduardo Gómez;INGENIERIA METALURGICA;1959;3,04;;;;;
1958911;María López;QUIMICA;1952;4,88;;;;;
1574651;Ana Cabrera;INGENIERIA DE PETROLEOS;1999;2,88;;;;;
1472817;Lorenzo Flores;INGENIERIA ELECTRICA;1979;2,84;;;;;
1771684;Roberto Medina;NUTRICION Y DIETETICA;1983;4,29;;;;;
1963536;Gabriela Sánchez;MICROBIOLOGIA Y BIOANALISIS;1957;4,18;;;;;
2761496;Daniela Romero;GEOLOGIA;1965;4,01;;;;;
1049916;Lorenzo Carrasco;MEDICINA;2016;2,76;;;;;
2450026;Julián Vera;INGENIERIA MECANICA;1982;3,87;;;;;
1079762;Diego Ramos;BIOLOGIA;1952;3,41;;;;;
2219404;Carolina Lara;MATEMATICAS;1991;3,69;;;;;
1860094;Gabriela Hernández;LICENCIATURA EN ESPANOL Y LITERATURA;1978;4,92;;;;;
2967275;Catalina Hernández;FILOSOFIA;1978;2,98;;;;;
2418335;Emilio Sánchez;DERECHO;1960;3,67;;;;;
2171457;Catalina Ortiz;INGENIERIA DE PETROLEOS;1971;4,39;;;;;
1448538;Luisa Hernández;BIOLOGIA;1983;3,58;;;;;
1095799;Jorge Carrasco;FILOSOFIA;1968;3,85;;;;;
1261236;Simón Vargas;MEDICINA;1954;3,09;;;;;
2512740;Daniela Hernández;DERECHO;1960;4,42;;;;;
1712514;Pablo Maldonado;FISICA;2009;2,96;;;;;
1776733;Natalia Reyes;FILOSOFIA;1952;4,59;;;;;
2293808;María Ibarra;INGENIERIA METALURGICA;1987;4,61;;;;;
1863312;Pedro Valdés;INGENIERIA INDUSTRIAL;2012;4,45;;;;;
2607180;Diego Gutiérrez;MATEMATICAS;1976;4,49;;;;;
2650270;Paola Mendoza;MICROBIOLOGIA Y BIOANALISIS;2000;3,51;;;;;
1132140;Ricardo Valdés;INGENIERIA MECANICA;1972;3,04;;;;;
1675160;Raúl Reyes;INGENIERIA INDUSTRIAL;1976;3,12;;;;;
2782397;Daniela Vega;FISICA;1976;2,98;;;;;
2511789;Eduardo Sánchez;MEDICINA;1998;3,76;;;;;
2913481;Paola Ponce;MATEMATICAS;1977;3,69;;;;;
2038401;Luisa García;BIOLOGIA;1957;3,63;;;;;
2454406;Roberto Acosta;INGENIERIA MECANICA;1962;3,25;;;;;
2513124;Paola López;HISTORIA Y ARCHIVISTICA;1982;3,88;;;;;
2850179;Juliana Guzmán;BIOLOGIA;2006;3,99;;;;;
2129534;Laura Navarro;MICROBIOLOGIA Y BIOANALISIS;1953;3,65;;;;;
2307161;Mauricio Ibarra;TRABAJO SOCIAL;1960;4,15;;;;;
2363594;Federico Cruz;INGENIERIA MECANICA;2007;4,41;;;;;
1241172;Andrés Ruiz;NUTRICION Y DIETETICA;1998;3,75;;;;;
1689067;Tomás Pérez;MEDICINA;2012;4,79;;;;;
1638281;Lorenzo Ruiz;LICENCIATURA EN MUSICA;1992;2,87;;;;;
1992544;Tomás Ponce;INGENIERIA QUIMICA;1962;4,53;;;;;
1334436;Fernando Olivera;BIOLOGIA;1964;4,66;;;;;
1918028;Andrea Soria;BIOLOGIA;2002;4,13;;;;;
1469558;Carlos Lara;INGENIERIA QUIMICA;1980;3,91;;;;;
2999624;Sofía Fernández;INGENIERIA DE PETROLEOS;1981;3,39;;;;;
1870970;Mauricio Díaz;FISIOTERAPIA;1973;3,49;;;;;
1815175;Pablo González;MEDICINA;2006;3,56;;;;;
1967951;Pedro Gómez;MATEMATICAS;1957;4,31;;;;;
2452752;Jimena Pérez;LICENCIATURA EN ESPANOL Y LITERATURA;2015;3,76;;;;;
1199679;Natalia Maldonado;NUTRICION Y DIETETICA;1996;3,44;;;;;
2793689;Sofía Ponce;INGENIERIA ELECTRONICA;2000;3,03;;;;;
2887565;Tomás Castro;FISIOTERAPIA;2002;2,86;;;;;
2329726;Daniela Reyes;LICENCIATURA EN MUSICA;1954;4,54;;;;;
1600121;Andrés García;INGENIERIA MECANICA;1979;4,85;;;;;
1831356;Catalina Olivera;HISTORIA Y ARCHIVISTICA;1998;4,59;;;;;
2740514;Gabriela Ramos;GEOLOGIA;1995;3,07;;;;;
1348620;Lorenzo Vera;INGENIERIA DE SISTEMAS;1956;4,98;;;;;
2339174;Pedro Gómez;INGENIERIA CIVIL;2020;3,78;;;;;
2146410;Daniela Vega;INGENIERIA DE SISTEMAS;1954;3,51;;;;;
2077811;Alejandro Guzmán;GEOLOGIA;1962;3,17;;;;;
1915846;Eduardo Miranda;INGENIERIA METALURGICA;2009;3,77;;;;;
1986644;Diego Reyes;ENFERMERIA;1961;4,7;;;;;
2461073;Catalina Reyes;MATEMATICAS;1995;4,88;;;;;
2774812;Julián Valdés;LICENCIATURA EN INGLES;1952;4,61;;;;;
1448080;Isabella Barrera;INGENIERIA INDUSTRIAL;1982;2,88;;;;;
2872853;Simón Barrera;INGENIERIA DE PETROLEOS;1996;4,36;;;;;
2022167;Simón Romero;DERECHO;1974;4,69;;;;;
2031854;Mario Pérez;MATEMATICAS;2021;2,83;;;;;
2189818;Ana Núñez;INGENIERIA ELECTRICA;2006;4,11;;;;;
2852791;Laura Barrera;INGENIERIA CIVIL;2002;4,82;;;;;
1386059;Gustavo López;FISIOTERAPIA;1972;4,35;;;;;
2564754;Camila Ruiz;TRABAJO SOCIAL;1982;4,54;;;;;
1742038;Carolina Vega;FILOSOFIA;1969;4,49;;;;;
2590696;Ricardo Salas;BIOLOGIA;1965;4;;;;;
1442596;Fernando Ibarra;INGENIERIA DE SISTEMAS;1987;3,12;;;;;
2157979;Julián García;LICENCIATURA EN MATEMATICAS;1995;4,9;;;;;
1235018;Adriana Valenzuela;TRABAJO SOCIAL;1983;4,34;;;;;
1863921;Juan Ramírez;GEOLOGIA;1970;4,91;;;;;
1959805;Catalina Acosta;QUIMICA;2017;4,44;;;;;
1497357;Isabella Bautista;GEOLOGIA;1980;3,31;;;;;
1421420;Adriana Lara;DERECHO;1960;3,43;;;;;
1989237;Luisa Cabrera;INGENIERIA ELECTRICA;1963;4,76;;;;;
2834848;Carlos Salas;INGENIERIA CIVIL;1983;4,04;;;;;
2300531;Catalina Valdés;HISTORIA Y ARCHIVISTICA;1996;3,84;;;;;
1259971;María Ramos;TRABAJO SOCIAL;1985;2,83;;;;;
2160997;Simón Maldonado;MATEMATICAS;1977;3,76;;;;;
1202968;Sofía Villalobos;FILOSOFIA;1984;4,94;;;;;
1108370;Julián Miranda;LICENCIATURA EN MUSICA;2000;3,97;;;;;
1873084;Roberto Flores;TRABAJO SOCIAL;1991;4,78;;;;;
2305467;María Barrera;INGENIERIA METALURGICA;2001;3,71;;;;;
1500165;Raúl Gómez;INGENIERIA MECANICA;1980;3,46;;;;;
1373719;Emilio Barrera;LICENCIATURA EN MUSICA;1998;2,84;;;;;
1244981;Valentina Valenzuela;NUTRICION Y DIETETICA;2020;3,45;;;;;
1406372;Melissa Delgado;MEDICINA;1975;3,7;;;;;
1422504;Juliana Suárez;INGENIERIA DE SISTEMAS;1974;3,01;;;;;
2526217;Natalia García;NUTRICION Y DIETETICA;1986;3,29;;;;;
2586945;Ana González;INGENIERIA ELECTRICA;2006;4,67;;;;;
2843619;Jorge Ruiz;MEDICINA;1998;3,8;;;;;
1172347;Gustavo Sánchez;INGENIERIA ELECTRICA;1974;3,51;;;;;
2969288;Valentina Morales;LICENCIATURA EN MATEMATICAS;1979;2,85;;;;;
2194739;Jorge Ortiz;FISIOTERAPIA;2001;2,73;;;;;
2184973;Ricardo Álvarez;LICENCIATURA EN MATEMATICAS;1996;2,91;;;;;
2904307;Ricardo Reyes;INGENIERIA MECANICA;2003;4,87;;;;;
2486461;Mario Vargas;FILOSOFIA;2022;3,47;;;;;
2851624;Emilio Rodríguez;MATEMATICAS;1980;3,05;;;;;
1626590;Clara Reyes;MEDICINA;1962;3,35;;;;;
1266942;Isabella Villalobos;QUIMICA;2013;4,49;;;;;
1541449;Diego Vera;INGENIERIA ELECTRONICA;1963;4,81;;;;;
1128078;María Bautista;INGENIERIA INDUSTRIAL;2016;2,91;;;;;
1492934;Mariana Núñez;LICENCIATURA EN ESPANOL Y LITERATURA;1988;4,47;;;;;
1019357;Emilio Villalobos;FISICA;1951;3,17;;;;;
2250896;Esteban Miranda;LICENCIATURA EN ESPANOL Y LITERATURA;1991;3,3;;;;;
2227281;Federico Sánchez;MEDICINA;1987;4,35;;;;;
1511990;Mariana Ponce;INGENIERIA INDUSTRIAL;2010;3,96;;;;;
2375040;Eduardo González;HISTORIA Y ARCHIVISTICA;2013;3,73;;;;;
1019854;Laura Vera;LICENCIATURA EN ESPANOL Y LITERATURA;2004;3,57;;;;;
2664391;Julián Núñez;MEDICINA;1953;3,72;;;;;
1209698;Gustavo Reyes;LICENCIATURA EN MATEMATICAS;1991;4,98;;;;;
2595982;Clara Delgado;DERECHO;2020;4,71;;;;;
2612493;Pedro Ortiz;BIOLOGIA;1960;3,8;;;;;
1885891;Gabriela Valenzuela;LICENCIATURA EN INGLES;1999;3,19;;;;;
2824964;Mariana Mendoza;FISICA;1988;4,41;;;;;
1296621;Laura Carrasco;INGENIERIA ELECTRONICA;1980;3,72;;;;;
1779875;Raúl Soria;INGENIERIA MECANICA;1996;4,69;;;;;
1841736;Esteban Salas;HISTORIA Y ARCHIVISTICA;1956;3,2;;;;;
1279061;Lucía López;INGENIERIA ELECTRICA;2016;4,74;;;;;
1923358;Gustavo Maldonado;FILOSOFIA;1985;3,34;;;;;
2301020;Tomás Salas;MICROBIOLOGIA Y BIOANALISIS;1991;4,29;;;;;
2397791;Verónica Olivera;LICENCIATURA EN INGLES;1958;4,36;;;;;
2854670;Luisa Cruz;BIOLOGIA;1958;3,11;;;;;
2194039;Luisa Bautista;LICENCIATURA EN ESPANOL Y LITERATURA;1970;3,19;;;;;
2166432;Laura Vera;FISICA;1970;3,21;;;;;
2622235;Andrés Maldonado;FISICA;2007;3,7;;;;;
2743195;Ana Mendoza;QUIMICA;1991;4,88;;;;;
2242764;Luisa Cabrera;FILOSOFIA;2010;3,48;;;;;
2170822;Carlos Ruiz;FISIOTERAPIA;2005;3,59;;;;;
2941490;Andrés Reyes;TRABAJO SOCIAL;2001;3,79;;;;;
1659677;Roberto Fernández;GEOLOGIA;1974;4,94;;;;;
1219776;Melissa Soria;LICENCIATURA EN MATEMATICAS;1993;3,08;;;;;
1814779;Carolina Ibarra;MICROBIOLOGIA Y BIOANALISIS;1969;3,17;;;;;
2949639;Daniela Guzmán;INGENIERIA INDUSTRIAL;1974;4,84;;;;;
1517956;Paola López;INGENIERIA MECANICA;1996;3,84;;;;;
2980238;Luisa Cruz;MEDICINA;2022;4,12;;;;;
2875015;Daniela Olivera;HISTORIA Y ARCHIVISTICA;1995;3,19;;;;;
1865138;Mariana Cortés;MEDICINA;2002;3,51;;;;;
1946039;Juliana Díaz;INGENIERIA ELECTRICA;1958;4,41;;;;;
1775886;Lorenzo Romero;QUIMICA;2021;3,95;;;;;
1779350;Alejandro García;MICROBIOLOGIA Y BIOANALISIS;2015;3,22;;;;;
1802493;Melissa Díaz;TRABAJO SOCIAL;1954;4,49;;;;;
1545662;Paola Flores;GEOLOGIA;1977;3,31;;;;;
2461313;Fernando Vargas;BIOLOGIA;1979;3,05;;;;;
2760758;Tomás Cabrera;FILOSOFIA;1983;4,68;;;;;
2872328;Jimena Vera;ECONOMIA;1977;2,85;;;;;
2953388;Adriana Delgado;GEOLOGIA;1967;3,91;;;;;
1639743;Federico Guzmán;ENFERMERIA;1980;4,44;;;;;
2619314;Juliana Álvarez;INGENIERIA CIVIL;1964;4,48;;;;;
2643596;Isabella Vera;MATEMATICAS;1980;4,97;;;;;
2928982;Eduardo Medina;INGENIERIA MECANICA;2002;3,68;;;;;
1103515;Julián Núñez;QUIMICA;1964;3,27;;;;;
1667208;Fernando Maldonado;MATEMATICAS;2000;3,47;;;;;
1742738;Juan Fernández;ENFERMERIA;2012;4,82;;;;;
1238742;Camila Miranda;MATEMATICAS;1984;4,52;;;;;
1113017;Gabriela Mendoza;ENFERMERIA;2017;4,52;;;;;
2167306;Natalia Medina;GEOLOGIA;1997;4,56;;;;;
1675840;José Maldonado;INGENIERIA CIVIL;1999;4,95;;;;;
2716778;Ana Navarro;INGENIERIA DE PETROLEOS;1955;3,26;;;;;
1990168;Roberto Díaz;LICENCIATURA EN MUSICA;2015;3,93;;;;;
2005652;Jorge Morales;MICROBIOLOGIA Y BIOANALISIS;2021;3,15;;;;;
1376230;Juan Salas;BIOLOGIA;1961;4,16;;;;;
1902575;Lorenzo Guzmán;MEDICINA;1959;4,14;;;;;
1111262;Federico Álvarez;INGENIERIA ELECTRICA;1992;3,39;;;;;
2313152;Sofía Soria;HISTORIA Y ARCHIVISTICA;1978;4,69;;;;;
1893677;Gabriela Cortés;NUTRICION Y DIETETICA;1993;4,96;;;;;
1350427;Daniela Díaz;BIOLOGIA;2023;4,91;;;;;
2959638;Diego Ibarra;ECONOMIA;1984;3,33;;;;;
1191077;Camila Vera;MATEMATICAS;1964;3,56;;;;;
1697156;Tomás Ponce;TRABAJO SOCIAL;2016;4,85;;;;;
1820632;Gustavo Ramírez;ECONOMIA;1999;3,11;;;;;
1813362;Esteban Cabrera;MEDICINA;2007;4,14;;;;;
1969790;Alejandro Pérez;INGENIERIA ELECTRICA;2014;3,76;;;;;
2271002;Diego Ibarra;FILOSOFIA;1957;4,38;;;;;
1944326;Ana Vera;FISICA;2016;4,42;;;;;
1961398;Tomás Cabrera;INGENIERIA CIVIL;1991;3,87;;;;;
2856629;Laura Mendoza;INGENIERIA QUIMICA;1958;4,88;;;;;
1675922;Carlos Bautista;INGENIERIA DE PETROLEOS;1977;3,31;;;;;
1139747;Ricardo Gutiérrez;DISEÑO INDUSTRIAL;1989;2,81;;;;;
1494884;Melissa Martínez;MATEMATICAS;1968;4,52;;;;;
2527911;Ricardo Díaz;FISICA;1991;4,21;;;;;
1892866;Juliana Ortiz;BIOLOGIA;2001;3,54;;;;;
2530181;Jorge Vera;INGENIERIA ELECTRICA;1969;3,42;;;;;
2750221;Juan Fernández;INGENIERIA QUIMICA;1984;3,25;;;;;
2187116;Natalia Vargas;QUIMICA;2006;2,72;;;;;
1451000;Daniela Valdés;DISEÑO INDUSTRIAL;1992;4,48;;;;;
2960927;Isabella Ibarra;NUTRICION Y DIETETICA;1954;2,88;;;;;
2240290;Mario Flores;INGENIERIA ELECTRONICA;2003;4,24;;;;;
1974951;Natalia Romero;FISIOTERAPIA;1998;3,62;;;;;
2742614;Ana Romero;INGENIERIA QUIMICA;1962;4,03;;;;;
2862277;Marta Ortiz;INGENIERIA INDUSTRIAL;2003;3,04;;;;;
2151005;Carolina Castro;FISIOTERAPIA;2017;4,22;;;;;
1942479;Ricardo Reyes;INGENIERIA ELECTRICA;2015;2,96;;;;;
1185099;Camila Olivera;INGENIERIA MECANICA;1993;2,72;;;;;
2193288;Gabriela Núñez;INGENIERIA INDUSTRIAL;1989;3,79;;;;;
1858828;Lucía Guzmán;ECONOMIA;2013;4,02;;;;;
2166118;Mariana Ponce;FISIOTERAPIA;1956;4,9;;;;;
2759353;Laura Soria;DERECHO;1973;3,55;;;;;
1739931;Roberto Díaz;DISEÑO INDUSTRIAL;1951;2,87;;;;;
1444088;Fernando Ortiz;MEDICINA;2002;3,09;;;;;
2277266;Marta Torres;BIOLOGIA;1996;3,67;;;;;
1879704;Esteban Martínez;INGENIERIA ELECTRONICA;1983;4,12;;;;;
1563284;Juliana Torres;INGENIERIA DE PETROLEOS;1975;3,04;;;;;
1529966;Valentina Gómez;LICENCIATURA EN INGLES;2014;2,74;;;;;
2436553;Daniela Carrasco;INGENIERIA ELECTRICA;1961;4,39;;;;;
1294339;Pedro García;MICROBIOLOGIA Y BIOANALISIS;1960;4,03;;;;;
2308093;Daniela Ramírez;LICENCIATURA EN MATEMATICAS;2006;4,45;;;;;
1446810;Daniela Núñez;QUIMICA;2002;4,67;;;;;
1811367;Jimena Bautista;MEDICINA;1961;3,35;;;;;
1481226;Verónica Fernández;MEDICINA;1955;3,65;;;;;
1292174;Daniela Martínez;MICROBIOLOGIA Y BIOANALISIS;1990;4,42;;;;;
1239817;Isabella Ruiz;INGENIERIA DE SISTEMAS;1999;3,91;;;;;
2319514;Alejandro García;INGENIERIA MECANICA;1978;4,57;;;;;
2532738;Fernando Cabrera;INGENIERIA CIVIL;1958;3,9;;;;;
1353457;Juliana Fernández;DERECHO;1968;3,4;;;;;
2211249;Andrés Hernández;LICENCIATURA EN MATEMATICAS;2005;4,85;;;;;
1666893;Ana Salas;LICENCIATURA EN INGLES;2011;3,91;;;;;
1815352;Gabriela Molina;MATEMATICAS;2023;3,84;;;;;
2376115;Raúl Bautista;MEDICINA;1992;3,55;;;;;
1689547;Lucas Barrera;TRABAJO SOCIAL;1963;4,02;;;;;
2251318;Daniela Vera;INGENIERIA DE SISTEMAS;1960;3,69;;;;;
2127363;Roberto Ibarra;LICENCIATURA EN MATEMATICAS;1984;3,27;;;;;
2287125;Roberto Sánchez;INGENIERIA ELECTRICA;1996;3,09;;;;;
1438559;Verónica Núñez;INGENIERIA DE SISTEMAS;1966;4,27;;;;;
2792353;Emilio Soria;FILOSOFIA;1986;2,86;;;;;
1381983;Esteban Reyes;INGENIERIA CIVIL;1998;4,02;;;;;
1579095;Fernando Vera;BIOLOGIA;2017;4,08;;;;;
2822232;Juan Medina;MEDICINA;1972;4,72;;;;;
2807305;Andrea Rodríguez;INGENIERIA MECANICA;1967;4,78;;;;;
2701743;Sofía Villalobos;LICENCIATURA EN MUSICA;1954;4,11;;;;;
2709418;Mauricio Gutiérrez;INGENIERIA DE SISTEMAS;2013;3,92;;;;;
2928623;Diego Cruz;FISICA;2011;3,56;;;;;
2647180;Lucas Hernández;MICROBIOLOGIA Y BIOANALISIS;1988;3,8;;;;;
1256429;Fernando Vera;DISEÑO INDUSTRIAL;1978;3,49;;;;;
2703022;Diego Pérez;NUTRICION Y DIETETICA;1996;4,56;;;;;
2747457;Valentina Valenzuela;FILOSOFIA;1955;3,62;;;;;
1774757;Roberto Ortiz;INGENIERIA ELECTRICA;2010;3,44;;;;;
2409278;Fernando Cabrera;HISTORIA Y ARCHIVISTICA;1976;3,4;;;;;
1198889;Andrea Barrera;DISEÑO INDUSTRIAL;1977;4,64;;;;;
2941248;Gabriela Ramírez;MATEMATICAS;1986;2,8;;;;;
2631984;Laura Maldonado;DERECHO;1963;4,34;;;;;
2916718;Melissa Sánchez;MICROBIOLOGIA Y BIOANALISIS;1971;4;;;;;
2450644;Carolina Villalobos;QUIMICA;1979;4,37;;;;;
2207508;Natalia López;MICROBIOLOGIA Y BIOANALISIS;1968;3,99;;;;;
2173759;José Acosta;INGENIERIA DE PETROLEOS;1996;4,73;;;;;
2606316;Tomás Miranda;INGENIERIA MECANICA;2002;2,95;;;;;
2250889;Valentina Díaz;MEDICINA;1996;4,95;;;;;
2202965;Paola Molina;QUIMICA;1985;2,8;;;;;
1125083;Esteban Reyes;QUIMICA;2011;3,42;;;;;
1497111;Federico López;LICENCIATURA EN MUSICA;1956;3,3;;;;;
1296862;Camila Acosta;MICROBIOLOGIA Y BIOANALISIS;1965;2,85;;;;;
2971071;Luisa Medina;NUTRICION Y DIETETICA;1987;2,85;;;;;
1250641;Isabella Valdés;ENFERMERIA;1987;2,86;;;;;
2218466;Pedro Flores;INGENIERIA CIVIL;2020;4,51;;;;;
2071700;Luisa Vera;NUTRICION Y DIETETICA;1980;4,16;;;;;
2683445;Carolina Valdés;INGENIERIA DE SISTEMAS;1991;4,5;;;;;
1079164;Emilio Vargas;FISIOTERAPIA;2019;3,96;;;;;
2521437;Fernando Rodríguez;BIOLOGIA;1962;3,53;;;;;
2903134;Daniela Gutiérrez;FISIOTERAPIA;1982;4,08;;;;;
1764370;Isabella Acosta;ECONOMIA;1955;3,09;;;;;
2882265;Verónica Navarro;FISICA;2010;4,67;;;;;
1525977;Laura Martínez;INGENIERIA INDUSTRIAL;2003;2,83;;;;;
1919328;Lucía Cabrera;LICENCIATURA EN ESPANOL Y LITERATURA;2001;4,18;;;;;
1840416;Verónica Torres;LICENCIATURA EN ESPANOL Y LITERATURA;1956;4,7;;;;;
1496511;Andrea Cortés;ECONOMIA;2005;3,78;;;;;
2372570;Paola González;GEOLOGIA;1966;4;;;;;
1144288;Emilio Ruiz;INGENIERIA QUIMICA;1967;3,86;;;;;
1806616;Lorenzo Acosta;MICROBIOLOGIA Y BIOANALISIS;1964;4,92;;;;;
2776077;Lucía Lara;NUTRICION Y DIETETICA;1954;2,87;;;;;
1348918;Camila Delgado;INGENIERIA DE PETROLEOS;1994;4,88;;;;;
